sentence,event1,event2,signal,Doc name,Doc ID 
"Coda Energy Inc. said it arranged a $50 million credit facility with NCNB Texas National Bank, a unit of NCNB Corp., of Charlotte, N.C.    The Dallas oil and gas concern said that $10 million of the facility would  be used  to consolidate the company's $8.1 million of existing bank debt,  to repurchase 4 million of its 4.9 million shares outstanding of Series D convertible preferred stock, and  to purchase a 10% net-profits interest in certain oil and gas properties from one of its existing lenders, National Canada Corp. The remaining $40 million can  be used over three years for oil and gas acquisitions, the company said.    ",purchase,said,from,wsj_0329.tml, WSJ891101-0035 
"Coda Energy Inc. said it arranged a $50 million credit facility with NCNB Texas National Bank, a unit of NCNB Corp., of Charlotte, N.C.    The Dallas oil and gas concern said that $10 million of the facility would  be used  to consolidate the company's $8.1 million of existing bank debt,  to repurchase 4 million of its 4.9 million shares outstanding of Series D convertible preferred stock, and  to purchase a 10% net-profits interest in certain oil and gas properties from one of its existing lenders, National Canada Corp. The remaining $40 million can  be used over three years for oil and gas acquisitions, the company said.    ",purchase,used,from,wsj_0329.tml, WSJ891101-0035 
"Coda Energy Inc. said it arranged a $50 million credit facility with NCNB Texas National Bank, a unit of NCNB Corp., of Charlotte, N.C.    The Dallas oil and gas concern said that $10 million of the facility would  be used  to consolidate the company's $8.1 million of existing bank debt,  to repurchase 4 million of its 4.9 million shares outstanding of Series D convertible preferred stock, and  to purchase a 10% net-profits interest in certain oil and gas properties from one of its existing lenders, National Canada Corp. The remaining $40 million can  be used over three years for oil and gas acquisitions, the company said.    ",said,used,from,wsj_0329.tml, WSJ891101-0035 
"The company put up ""virtually all"" of its oil and gas properties as collateral, he said. ",said,put,as,wsj_0329.tml, WSJ891101-0035 
"The company put up ""virtually all"" of its oil and gas properties as collateral, he said. ",said,put,as ,wsj_0329.tml, WSJ891101-0035 
"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    ",said,sought,have,wsj_0520.tml, WSJ891030-0181 
"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    ",said,approval,have,wsj_0520.tml, WSJ891030-0181 
"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    ",said,rumored,have,wsj_0520.tml, WSJ891030-0181 
"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    ",said,buy,have,wsj_0520.tml, WSJ891030-0181 
"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    ",sought,approval,have,wsj_0520.tml, WSJ891030-0181 
"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    ",sought,rumored,have,wsj_0520.tml, WSJ891030-0181 
"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    ",sought,buy,have,wsj_0520.tml, WSJ891030-0181 
"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    ",approval,rumored,have,wsj_0520.tml, WSJ891030-0181 
"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    ",approval,buy,have,wsj_0520.tml, WSJ891030-0181 
"Nashua Corp., rumored a potential takeover target for six months, said that a Dutch company has sought U.S. approval to buy up to 25% of Nashua's shares.    ",rumored,buy,have,wsj_0520.tml, WSJ891030-0181 
"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    ",buy,responded,by ,wsj_0520.tml, WSJ891030-0181 
"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    ",buy,saying,by ,wsj_0520.tml, WSJ891030-0181 
"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    ",buy,strengthening,by ,wsj_0520.tml, WSJ891030-0181 
"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    ",responded,saying,by ,wsj_0520.tml, WSJ891030-0181 
"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    ",responded,strengthening,by ,wsj_0520.tml, WSJ891030-0181 
"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    ",saying,strengthening,by ,wsj_0520.tml, WSJ891030-0181 
"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    ",buy,responded,by,wsj_0520.tml, WSJ891030-0181 
"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    ",buy,saying,by,wsj_0520.tml, WSJ891030-0181 
"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    ",buy,strengthening,by,wsj_0520.tml, WSJ891030-0181 
"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    ",responded,saying,by,wsj_0520.tml, WSJ891030-0181 
"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    ",responded,strengthening,by,wsj_0520.tml, WSJ891030-0181 
"Nashua immediately responded by strengthening a poison-pill plan and saying it will buy back up to one million of its shares, or 10.4% of the 9.6 million outstanding.    ",saying,strengthening,by,wsj_0520.tml, WSJ891030-0181 
"Nashua's stock has fluctuated sharply on takeover speculation, rising to a high for the year of $42.875 a share in June from $29.75 in March. ",rising,fluctuated,from,wsj_0520.tml, WSJ891030-0181 
"Nashua's stock has fluctuated sharply on takeover speculation, rising to a high for the year of $42.875 a share in June from $29.75 in March. ",rising,,from,wsj_0520.tml, WSJ891030-0181 
"Nashua's stock has fluctuated sharply on takeover speculation, rising to a high for the year of $42.875 a share in June from $29.75 in March. ",fluctuated,,from,wsj_0520.tml, WSJ891030-0181 
"Nashua's stock has fluctuated sharply on takeover speculation, rising to a high for the year of $42.875 a share in June from $29.75 in March. ",rising,fluctuated,have,wsj_0520.tml, WSJ891030-0181 
"Nashua's stock has fluctuated sharply on takeover speculation, rising to a high for the year of $42.875 a share in June from $29.75 in March. ",rising,,have,wsj_0520.tml, WSJ891030-0181 
"Nashua's stock has fluctuated sharply on takeover speculation, rising to a high for the year of $42.875 a share in June from $29.75 in March. ",fluctuated,,have,wsj_0520.tml, WSJ891030-0181 
"But the company has had weak results so far this year, with earnings declining 43% to $13.7 million, or $1.43 a share, on a 4% decline in revenue to $713.5 million through the first nine months of the year.",results,revenue,so ,wsj_0520.tml, WSJ891030-0181 
"But the company has had weak results so far this year, with earnings declining 43% to $13.7 million, or $1.43 a share, on a 4% decline in revenue to $713.5 million through the first nine months of the year.",results,declining,so ,wsj_0520.tml, WSJ891030-0181 
"But the company has had weak results so far this year, with earnings declining 43% to $13.7 million, or $1.43 a share, on a 4% decline in revenue to $713.5 million through the first nine months of the year.",results,had,so ,wsj_0520.tml, WSJ891030-0181 
"But the company has had weak results so far this year, with earnings declining 43% to $13.7 million, or $1.43 a share, on a 4% decline in revenue to $713.5 million through the first nine months of the year.",results,earnings,so ,wsj_0520.tml, WSJ891030-0181 
"But the company has had weak results so far this year, with earnings declining 43% to $13.7 million, or $1.43 a share, on a 4% decline in revenue to $713.5 million through the first nine months of the year.",revenue,declining,so ,wsj_0520.tml, WSJ891030-0181 
"But the company has had weak results so far this year, with earnings declining 43% to $13.7 million, or $1.43 a share, on a 4% decline in revenue to $713.5 million through the first nine months of the year.",revenue,had,so ,wsj_0520.tml, WSJ891030-0181 
"But the company has had weak results so far this year, with earnings declining 43% to $13.7 million, or $1.43 a share, on a 4% decline in revenue to $713.5 million through the first nine months of the year.",revenue,earnings,so ,wsj_0520.tml, WSJ891030-0181 
"But the company has had weak results so far this year, with earnings declining 43% to $13.7 million, or $1.43 a share, on a 4% decline in revenue to $713.5 million through the first nine months of the year.",declining,had,so ,wsj_0520.tml, WSJ891030-0181 
"But the company has had weak results so far this year, with earnings declining 43% to $13.7 million, or $1.43 a share, on a 4% decline in revenue to $713.5 million through the first nine months of the year.",declining,earnings,so ,wsj_0520.tml, WSJ891030-0181 
"But the company has had weak results so far this year, with earnings declining 43% to $13.7 million, or $1.43 a share, on a 4% decline in revenue to $713.5 million through the first nine months of the year.",had,earnings,so ,wsj_0520.tml, WSJ891030-0181 
"But the company has had weak results so far this year, with earnings declining 43% to $13.7 million, or $1.43 a share, on a 4% decline in revenue to $713.5 million through the first nine months of the year.",results,revenue,so,wsj_0520.tml, WSJ891030-0181 
